Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After
http://pcj.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://sittingbull.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://steu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://dallas.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uac.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://asu.edu.jo,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ppsuc.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://tricociuniversity.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://enah.edu.mx,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://pzhu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://csumentor.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://cigb.edu.cu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://epoka.edu.al,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://fitnesseducation.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unicuritiba.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://siirt.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ozal.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://laboure.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ydu.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://npaci.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://qu.edu.iq,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://fayoum.edu.eg,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://neoucom.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://mccks.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://lzufe.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://antalya.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://duhocduc.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://mitchellcc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unicoc.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ifal.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hiast.edu.pk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://shimer.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://rwjuh.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://cesarritzcolleges.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://bchigh.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://stjohnscollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://cgsc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://vspmdcrc.edu.in,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://gntc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hpu.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://swiha.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://escuelaing.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://auhs.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ico.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://nkuht.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://wspc.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://fjzs.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://itu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://dict.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://westernwyoming.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://issaonline.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://tiu.edu.iq,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://nigde.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://pccua.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ueh.edu.ht,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
https://ntch.edu.tw,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,0,0
https://105.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,2,2
http://np.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://krmangalam.edu.in,Compliant,Granular Consent Evaluated,29,28
http://ostimteknik.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,76,76
http://dlu.edu.vn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://kdu.edu.ua,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://statetechmo.edu,Compliant,Granular Consent Evaluated,89,90
http://veltech.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nobles.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nbpt.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://autonoma.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://lumi.education,Compliant,Granular Consent Evaluated,83,86
http://cupes.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://dangkytinchi.hub.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://westmoreland.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,117,117
http://msrit.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://sohag-univ.edu.eg,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://kcumb.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nuwm.edu.ua,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,116,116
http://muc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://immu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sanyau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://yalova.edu.tr,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,113,113
http://holyapostles.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,121,121
http://humphreys.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ugf.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ynpsc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://neci.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,121,121
http://ttuhscep.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://drakestate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://auaf.edu.af,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,132,132
http://collaw.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://sccnc.edu,Compliant,Granular Consent Evaluated,151,153
http://anzsog.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://esapa.edu.ar,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://compass.education,Compliant,Granular Consent Evaluated,163,174
http://kisr.edu.kw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://wscc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://shfc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://gsut.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://dap.edu.ph,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,178,178
http://pbi.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://aun.edu.ng,Non-Compliant - No Consent Mechanism,No Granular Options Found,181,181
http://concordlawschool.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://garrettcollege.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,174,174
http://mildred-elley.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://kish.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://klamathcc.edu,Compliant,Granular Consent Evaluated,182,181
http://hbzy.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://barstow.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,183,183
http://piedmontcc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://fcsl.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ist.edu.pk,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://lsco.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://warren.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,198,198
http://ifrj.edu.br,Compliant,No Granular Options Found,189,188
http://biruni.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://cloud.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hsbc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://imed.edu.br,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hkdi.edu.hk,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://lzmc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://zist.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ifbaiano.edu.br,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://jupas.edu.hk,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://lbwcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uokerbala.edu.iq,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,198,198
http://csic.edu.uy,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://plts.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,203,203
http://trcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://pnpu.edu.ua,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://adcet.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://taftu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://gdmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://crescendo.edu.my,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ifms.edu.br,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,205,205
http://pikespeak.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://svc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://esra.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,211,211
http://isparta.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,214,214
http://cccb.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,215,215
http://jsahvc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sirnak.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://dpu.edu.ua,Non-Compliant - No Consent Mechanism,No Granular Options Found,218,218
http://sxftc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uir.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://delsu.edu.ng,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,215,215
http://wosc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://davidsondavie.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,230,230
http://eosc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://neosho.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nccarf.edu.au,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,230,230
http://hufsd.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tuhaovietnam.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,231,231
http://um.edu.ar,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mccn.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://hvtc.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,247,247
http://sehir.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mua.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://beu.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://ivt.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,242,242
http://bbc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://jssuni.edu.in,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://kazatu.edu.kz,Non-Compliant - No Consent Mechanism,No Granular Options Found,258,258
https://poetrylibrary.edu.au,Non-Compliant - No Consent Mechanism,No Granular Options Found,253,253
http://fdltcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://prattcc.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,260,260
http://unicesar.edu.co,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,261,261
http://ankaramedipol.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,258,258
http://czc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://iestpliliagutierrez.edu.pe,Non-Compliant - No Consent Mechanism,No Granular Options Found,257,257
http://sztu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://osfg.edu.ba,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,266,266
http://iticollege.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,274,274
http://centenarycollege.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ifto.edu.br,Non-Compliant - No Consent Mechanism,No Granular Options Found,270,270
http://uprh.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://lsuhscshreveport.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://bmc.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,285,285
http://puls.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nou.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://joyce.edu,Compliant,Granular Consent Evaluated,296,311
http://gogebic.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://aviator.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,312,312
http://stlcop.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://bmcc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,299,299
http://utb.edu.co,Compliant,Granular Consent Evaluated,335,341
http://mslaw.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,319,319
http://chnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nccc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://southwesternuniversity.edu.ng,Compliant,Granular Consent Evaluated,322,323
http://fccollege.edu.pk,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://brooks.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ueb.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://independence.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mwc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://alparslan.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://institutocrecer.edu.co,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,318,318
http://ntu.edu.pk,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://batestech.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,317,317
http://veltsi.edu.ee,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://content.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://aku.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://poli.edu.co,Compliant,Granular Consent Evaluated,334,341
http://hebnetu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://esut.edu.ng,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,325,325
http://tc3.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,331,331
https://ipin.edu.pl,Non-Compliant - Cookies Set Before Consent,No Granular Options Found,329,329
http://pari.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uasbangalore.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://thegordon.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://erickson.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,357,357
http://wfu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tianshi.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://xcc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://yabatech.edu.ng,Compliant,No Granular Options Found,339,345
http://ladelta.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,344,344
http://glenoaks.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://escc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://aoma.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://upla.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://haramaya.edu.et,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://fatecguarulhos.edu.br,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://caii.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://xzhmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://dmuzs.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://fortscott.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,348,348
http://vc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sxtcm.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://cicese.edu.mx,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://jhc.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,348,348
http://lvu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tjdz.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://stpaulkatni.edu.in,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,350,350
https://carsi.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,348,348
http://cup.edu.in,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,348,348
http://nsa.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ost.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://jsit.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,349,349
http://buf.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://indycc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://cecyteruiz.edu.mx,Non-Compliant - No Consent Mechanism,No Granular Options Found,357,357
https://gratz.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,373,373
http://mesastate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://utb.edu.ec,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://usbbog.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://sdfmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://lunet.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://ub.edu.bs,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,379,379
http://dc3.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,402,402
http://cisisu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://sintegleska.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,403,403
https://binus.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,399,399
http://forum.edu.az,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://shams.edu.eg,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://robeson.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,393,393
http://udemedellin.edu.co,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,400,400
https://lythuongkiet-nuithanh.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,407,407
http://sppc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://zhjnc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://lapu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://znp.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tsmu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://mib.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://lpu.edu.ph,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,24,24
http://inet.edu.ar,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://jc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,29,29
http://snu.edu.ua,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,35,35
http://ovu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://udpu.edu.ua,Non-Compliant - No Consent Mechanism,No Granular Options Found,44,44
https://aland.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,52,52
http://digitallibrary.edu.pk,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://scciowa.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://gcu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,48,48
http://jxstnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://4cd.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://usml.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mercersburg.edu,Compliant,Granular Consent Evaluated,71,82
http://salemcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://qlnu.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,70,70
https://gurnick.edu,Compliant,Granular Consent Evaluated,83,87
https://gfu.edu.ng,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,84,84
http://aust.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://profuturo.education,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,91,91
http://globaluniversity.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,102,102
http://xijing.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hcmulaw.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,97,97
http://dlfu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ahsztc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hnufe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://pgdthapmuoidt.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://rccd.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://shms.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://noesis.edu.gr,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,97,97
http://tsnc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://gzccc.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,96,96
https://calebuniversity.edu.ng,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,115,115
http://valleyforge.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nbu.edu.sa,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://genetics.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://stmarys.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,120,120
http://cimh.edu.bb,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://maimonides.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,119,119
https://cv.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,129,129
http://titularizare.edu.ro,Non-Compliant - No Consent Mechanism,No Granular Options Found,121,121
https://southside.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,128,128
https://carteret.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,129,129
http://usuniversity.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://alinnco.edu.mx,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,140,140
https://bezmialem.edu.tr,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,140,140
http://jis.edu.bd,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,135,135
https://rm.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,141,141
https://pgddailoc.edu.vn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,136,136
http://gzhmc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uniamazonia.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://fsc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://pnc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://connorsstate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uef.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://iba-suk.edu.pk,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
